id,name,phone,location.address1,location.address2,location.city,location.state,location.country,price,rating,review_count,url
PUOEIAp615ar5vbfF_rh6Q,Osmow's,14167922171,2439 Yonge Street,,Toronto,ON,CA,$,3,20,https://www.yelp.com/biz/osmows-toronto-8?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
Cra7jGcAh_McPTHpm9YlTQ,Umami Poke,16473516998,1252 Yonge Street,,Toronto,ON,CA,$$,4.5,51,https://www.yelp.com/biz/umami-poke-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
nu-DHeDtxnOW5vYj93dGPQ,The Lakeview,14168508886,1132 Dundas Street W,,Toronto,ON,CA,$$,3,396,https://www.yelp.com/biz/the-lakeview-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
Qtbk6Uc0F_THARb7yYRVhg,My Roti Place,14163229559,2013 Yonge Street,,Toronto,ON,CA,,4,14,https://www.yelp.com/biz/my-roti-place-toronto-5?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
5OAO9TxfvsvccFFD4pjmeg,Chacho's Fine Mexican Dining,14169322434,234 Merton Street,,Toronto,ON,CA,$$,3.5,82,https://www.yelp.com/biz/chachos-fine-mexican-dining-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
rxRT8Ew0Mj2axJEO2bNE0A,Mad Radish,14167920700,120 Bloor Street E,,Toronto,ON,CA,,4,1,https://www.yelp.com/biz/mad-radish-toronto-3?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
V4sougQDBOyBSVCH2Uy4Lw,Grillies,14166031232,149 Dundas Street E,,Toronto,ON,CA,,4.5,3,https://www.yelp.com/biz/grillies-toronto-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
DBmpoOJubrYfyIpswyql7w,Kobi Korean Restaurant,,710 Yonge St,,Toronto,ON,CA,$$,3,30,https://www.yelp.com/biz/kobi-korean-restaurant-toronto-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
G2Z-4U6cDsDQvT6v3FzYmA,Ricarda's,14163049134,134 Peter Street,,Toronto,ON,CA,$$$,4,203,https://www.yelp.com/biz/ricardas-toronto-3?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
aYGqrw1lJHs8Hw0kHC5TVA,Mare Pizzeria,16473512622,185 Baldwin Street,,Toronto,ON,CA,$,4,53,https://www.yelp.com/biz/mare-pizzeria-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
G6aNyWVp2UjgKRidP_U2jw,La Limonada,14169701330,Toronto Spiritualist Temple,706 College Street,Toronto,ON,CA,$$,5,10,https://www.yelp.com/biz/la-limonada-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
a7gXmt59c4oc6QBoNbcWuw,House of Chan,14167815575,514 Eglinton Avenue W,,Toronto,ON,CA,$$$$,3.5,20,https://www.yelp.com/biz/house-of-chan-toronto-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
3cAy1gxlprn1ue0q3L_ziw,Lee Chen Asian Bistro,14169018869,813 Yonge Street,,Toronto,ON,CA,$$,3.5,162,https://www.yelp.com/biz/lee-chen-asian-bistro-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
SaQQCsVs4h7qHoYD_GPrPA,Chin Chin Street Side Kitchen,14169011990,363 Bremner Boulevard,,Toronto,ON,CA,,4,37,https://www.yelp.com/biz/chin-chin-street-side-kitchen-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
DAlt5SHDisz8rXuPqa3BJQ,Nutbar,14165192700,1240 Yonge Street,,Toronto,ON,CA,$$,3.5,42,https://www.yelp.com/biz/nutbar-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
BLDArCmdbbCnUcfLrxnrlQ,Burrito Bandidos,14169449061,2 Walmer Road,,Toronto,ON,CA,$,3.5,87,https://www.yelp.com/biz/burrito-bandidos-toronto-3?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
d8Kz48UDfZ0MPuQpGy2r0Q,Kost,14378005938,80 Blue Jays Way,44th Floor,Toronto,ON,CA,$$$,3.5,181,https://www.yelp.com/biz/kost-toronto-3?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
fJvY-QjDY1ZWWArjx9rRIw,KINTON RAMEN,14165518177,668 Bloor Street W,,Toronto,ON,CA,$$,3.5,127,https://www.yelp.com/biz/kinton-ramen-toronto-13?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
bDcCXJavWVYshWsp7V7dCg,Wise and Wright,16472472987,777 Bay Street,Unit C203,Toronto,ON,CA,,4.5,7,https://www.yelp.com/biz/wise-and-wright-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
cuXCQM-9VwpZlSneEY1b3w,Indian Street Food Company,14163223270,1701 Bayview Avenue,,Toronto,ON,CA,$$,3.5,70,https://www.yelp.com/biz/indian-street-food-company-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
RjeUqLPIjMlzGGmSj9Om6Q,Pita Lite,,444 Yonge St,,Toronto,ON,CA,,3,1,https://www.yelp.com/biz/pita-lite-toronto-3?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
sVqeGlbaOkJ3D2IcSUoy0w,DASHA,14166010662,620 King Street W,,Toronto,ON,CA,,3,38,https://www.yelp.com/biz/dasha-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
m2hz26KM3kLN_AS5CcEjPg,East Thirty-Six,16473503636,36 Wellington Street E,,Toronto,ON,CA,$$,4,172,https://www.yelp.com/biz/east-thirty-six-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
Dcpl3tijmPwSnLdYVtqWag,The Wallace,14164893500,1954 Yonge Street,,Toronto,ON,CA,$$,3.5,34,https://www.yelp.com/biz/the-wallace-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
5hOhYW3728u9kT4lZ-vvig,Chotto Matte,14169888097,161 Bay Street,,Toronto,ON,CA,,3.5,74,https://www.yelp.com/biz/chotto-matte-toronto-3?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
ujg4E4SxAl_Rc8fbaUTifA,Chamsine Halal Kitchen Dundas Street East,14167820870,235 Queen St E,,Toronto,ON,CA,,4.5,6,https://www.yelp.com/biz/chamsine-halal-kitchen-dundas-street-east-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
3zKqIaiW_DENjZNcd31W4A,South Pacific,14165346393,1002 Dovercourt Road,,Toronto,ON,CA,$,4,11,https://www.yelp.com/biz/south-pacific-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
7qvkkXgOyDYsDnEJvJTCzg,Flame Shack,14166033526,506 Queen Street E,,Toronto,ON,CA,$,4,24,https://www.yelp.com/biz/flame-shack-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
K_QOJzlcevpBq8MCIzs_sg,Impact Kitchen,14163061986,1222 Yonge Street,,Toronto,ON,CA,,3,6,https://www.yelp.com/biz/impact-kitchen-toronto-4?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
A6bnXx1see4yZSaVVCVDyw,Rolltation,16473518986,207 Dundas Street W,,Toronto,ON,CA,$$,4,212,https://www.yelp.com/biz/rolltation-toronto-5?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
qJA-fSlnamDWHtQxvJITfA,Marhaba Lebanese Cuisine,16473496338,236 Sherbourne Street,,Toronto,ON,CA,,3.5,12,https://www.yelp.com/biz/marhaba-lebanese-cuisine-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
f0gcFRhodqdys56G3oWWmQ,Mambo Lounge,14167787004,120 Danforth Avenue,,Toronto,ON,CA,$$,3.5,35,https://www.yelp.com/biz/mambo-lounge-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
KyEA-QvHHZWdw2LrsZ8y-A,Foodbenders,16473032363,1162 Bloor Street W,,Toronto,ON,CA,$,3.5,14,https://www.yelp.com/biz/foodbenders-toronto-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
WM1C5gtPzFFcWF_bV5H3fQ,Cock-A-Doodle-Doo,16477738783,830 Bloor Street W,,Toronto,ON,CA,$$,4.5,17,https://www.yelp.com/biz/cock-a-doodle-doo-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
tJcpzXzykNSLuzWwa1JQUw,Queen St Warehouse,16473447326,232 Queen St,,Toronto,ON,CA,$,3,378,https://www.yelp.com/biz/queen-st-warehouse-toronto?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
0CjK3esfpFcxIopebzjFxA,Joe's Shanghai,12122338888,46 Bowery St,,New York,NY,US,$$,4,6169,https://www.yelp.com/biz/joes-shanghai-new-york-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
V7lXZKBDzScDeGB8JmnzSA,Katz's Delicatessen,12122542246,205 E Houston St,,New York,NY,US,$$,4,12277,https://www.yelp.com/biz/katzs-delicatessen-new-york?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
Q9F2ocrmYuGt1yn3M7MOBw,Lucali,17188584086,575 Henry St,,Brooklyn,NY,US,$$,4.5,1549,https://www.yelp.com/biz/lucali-brooklyn-3?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
ysqgdbSrezXgVwER2kQWKA,Juliana's Pizza,17185966700,19 Old Fulton St,,Brooklyn,NY,US,$$,4.5,2192,https://www.yelp.com/biz/julianas-pizza-brooklyn-5?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
R26zweQ8-xoZS7iHkXQOvw,Shanghai 21,12127666311,21 Mott St,,New York,NY,US,$$,4,1652,https://www.yelp.com/biz/shanghai-21-new-york-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
Lbs8QBRN1U7IYBo5Mcv-RQ,88 Lan Zhou Handmade Noodle,16466830939,40 Bowery St,,New York,NY,US,$,4,1822,https://www.yelp.com/biz/88-lan-zhou-handmade-noodle-new-york?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
mnwegBAAuq1l2w6uMRt-OA,Bel-Fries,16463703668,132 Ludlow St,,New York,NY,US,,5,10,https://www.yelp.com/biz/bel-fries-new-york?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
bnDfFdiCcPzhuNWUJORvLQ,Noodle Village,12122330788,13 Mott St,,New York,NY,US,$,4,1085,https://www.yelp.com/biz/noodle-village-new-york?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
IhSVn0TaX8xXb3wcQ-fgcA,Vanessa's Dumpling House,12126258008,118A Eldridge St,,New York,NY,US,$,4,2636,https://www.yelp.com/biz/vanessas-dumpling-house-new-york-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
X8ZS-dgiMIJvhwf9SaDnjw,Wah Fung No 1,12129255175,79 Chrystie St,,New York,NY,US,$,4.5,1422,https://www.yelp.com/biz/wah-fung-no-1-new-york-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
jjJc_CrkB2HodEinB6cWww,LoveMama,12122545370,174 2nd Ave,,New York,NY,US,$$,4.5,4995,https://www.yelp.com/biz/lovemama-new-york?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
M-odQWSEfsR2mVEw7nKG-g,Nyonya,12123343669,199 Grand St,,New York,NY,US,$$,4,2073,https://www.yelp.com/biz/nyonya-new-york?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
4yPqqJDJOQX69gC66YUDkA,Peter Luger,17183877400,178 Broadway,,Brooklyn,NY,US,$$$$,4,5738,https://www.yelp.com/biz/peter-luger-brooklyn-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
Ms3CAGddVbgetiQrpzqxPQ,Hometown Bar-B-Que,13472944644,454 Van Brunt St,,Brooklyn,NY,US,$$,4,1358,https://www.yelp.com/biz/hometown-bar-b-que-brooklyn-3?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
WG639VkTjmK5dzydd1BBJA,Rubirosa,12129650500,235 Mulberry St,,New York,NY,US,$$,4.5,2224,https://www.yelp.com/biz/rubirosa-new-york-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
hNFe8WhCibrqT4sFcZmAgw,Kong Sihk Tong 港食堂,16468506140,65 Bayard St,,New York,NY,US,$,4,251,https://www.yelp.com/biz/kong-sihk-tong-%E6%B8%AF%E9%A3%9F%E5%A0%82-new-york?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
zj8Lq1T8KIC5zwFief15jg,Prince Street Pizza,12129664100,27 Prince St,,New York,NY,US,$,4.5,3555,https://www.yelp.com/biz/prince-street-pizza-new-york-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
WIhm0W9197f_rRtDziq5qQ,Lombardi's Pizza,12129417994,32 Spring St,,New York,NY,US,$$,4,6097,https://www.yelp.com/biz/lombardis-pizza-new-york-4?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
q11TljTQd33XCWlVoPyRqg,The Osprey,13476962505,60 Furman St,,Brooklyn,NY,US,$$,4,206,https://www.yelp.com/biz/the-osprey-brooklyn?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
fMf4P22m65creknIICuaXA,Kuun,19179091466,290 Livingston St,,Brooklyn,NY,US,,5,3,https://www.yelp.com/biz/kuun-brooklyn?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
NDIrifAl6K-RrnZ2D3ZGbw,Emily,13478449588,919 Fulton St,,Brooklyn,NY,US,$$$,4,777,https://www.yelp.com/biz/emily-brooklyn-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
mPHPVJ2-8mOR-lFHafrc6w,Evelina,19292980209,211 Dekalb Ave,,Brooklyn,NY,US,$$$,4.5,171,https://www.yelp.com/biz/evelina-brooklyn-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
gl9UKHI6G-JhIBjjLFOhYA,High Lúa Vietnamese Kitchen,13478449666,182 S 2nd St,,Brooklyn,NY,US,$$,4.5,136,https://www.yelp.com/biz/high-l%C3%BAa-vietnamese-kitchen-brooklyn?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
OL2su47yPDPZyvzY8IRk9A,Holy Pita,19292980024,10 Clermont Ave,,Brooklyn,NY,US,,5,3,https://www.yelp.com/biz/holy-pita-brooklyn?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
q2bIyvU8CQwiB6xe_iVs0g,Fan Fried Rice Bar,19292902197,525 Dekalb Ave,,Brooklyn,NY,US,$,4.5,74,https://www.yelp.com/biz/fan-fried-rice-bar-brooklyn-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
r2JVKalbucGf2nryywuL2w,Kopitiam,16466093785,151 E Broadway,,New York,NY,US,$$,4,644,https://www.yelp.com/biz/kopitiam-new-york?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
jnEv25Y2DosTq2sNnvmC9g,Los Tacos No.1,,75 9th Ave,,New York,NY,US,$,4.5,2965,https://www.yelp.com/biz/los-tacos-no-1-new-york?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
RrNe_0PReWHXAnjTEXBikQ,Luke's Lobster Brooklyn Bridge Park,19178827516,11 Water St,,Brooklyn,NY,US,$$,4,319,https://www.yelp.com/biz/lukes-lobster-brooklyn-bridge-park-brooklyn-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
nxTEuWKzkK1tCF4LrhFSUQ,Pig and Khao,12129204485,68 Clinton St,,New York,NY,US,$$,4,1653,https://www.yelp.com/biz/pig-and-khao-new-york?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
0U9uW93o9DUnAP7r-76LVg,Haenyeo,17182132290,239 5th Ave,,Brooklyn,NY,US,,4,121,https://www.yelp.com/biz/haenyeo-brooklyn?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
Vs8kQ4R381y27AH018gLpg,Supper,12124777600,156 E 2nd St,,New York,NY,US,$$,4,1287,https://www.yelp.com/biz/supper-new-york?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
VDz9n7gwcq51wOAbTBdXxA,The Food Sermon Kitchen,,141 Flushing Ave,Bldg 77 Unit 108,Brooklyn,NY,US,$$,4.5,258,https://www.yelp.com/biz/the-food-sermon-kitchen-brooklyn-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
lynQoI3w_pzYfHGeuUU-Qg,Shu Jiao Fu Zhou Cuisine Restaurant,12126252532,118 Eldridge St,,New York,NY,US,$,4.5,843,https://www.yelp.com/biz/shu-jiao-fu-zhou-cuisine-restaurant-new-york?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
oOsJn3leUnWDfErRWMf81g,Soco,17187831936,509 Myrtle Ave,,Brooklyn,NY,US,$$,4,2136,https://www.yelp.com/biz/soco-brooklyn?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
B3_K2kUVbYOU0VaLcj_LTw,Thai Villa,12128029999,5 E 19th St,G Floor,New York,NY,US,$$,4.5,3352,https://www.yelp.com/biz/thai-villa-new-york-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
ZCAkVl5SeCDeBWg_xjfYeg,Clay Pot - East Village,16464346449,58 St Mark's Pl,,New York,NY,US,$$,4.5,317,https://www.yelp.com/biz/clay-pot-east-village-new-york-2?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
zQkjDxo8oDVGVj9cpTpUig,Habana Outpost,17188589500,757 Fulton St,,Brooklyn,NY,US,$$,4,1007,https://www.yelp.com/biz/habana-outpost-brooklyn?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
C2o3Iw-DXjoUJFgQIbiqkQ,BoCaphe,16468821939,222 Lafayette St,,New York,NY,US,$$,4,1523,https://www.yelp.com/biz/bocaph%C3%AA-new-york-3?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
oe8GEFE4QLFAKt87y7zcgA,Very Fresh Noodles,,425 W 15th St,,New York,NY,US,$$,4.5,994,https://www.yelp.com/biz/very-fresh-noodles-new-york?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
qEe7nIhPfEL6L0-VYhWRrA,Raku,12129894797,48 Macdougal St,,New York,NY,US,$$,4.5,387,https://www.yelp.com/biz/raku-new-york-6?adjust_creative=vSbiFvgkMDv_Pd_MDZ8x3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=vSbiFvgkMDv_Pd_MDZ8x3A
